================================================================================
                          实验结果报告
================================================================================
实验名称: 最小配置 - 全随机初始化+简单变异+无搜索+简化评分
算例名称: 2M20J
运行ID: 7
实验时间: 2026-02-07 09:58:36

【参数配置】
  最大代数: 1000000
  种群规模: 100
  变异率: 0.2
  交叉率: 0.8

================================================================================
                          最终实验结果
================================================================================
最优Cmax: 146695.0000
运行时间: 321356 ms (321.36 秒)
终止代数: 6483

【收敛曲线数据】
代数	Cmax
1	193992.0000
11	178680.0000
21	171003.0000
31	169375.5000
41	163215.0000
51	163215.0000
61	157079.0000
71	157079.0000
81	154435.5000
91	154435.5000
101	154247.0000
111	154247.0000
121	154247.0000
131	154247.0000
141	154247.0000
151	154247.0000
161	154247.0000
171	154247.0000
181	154247.0000
191	154247.0000
201	154247.0000
211	154247.0000
221	154247.0000
231	154247.0000
241	154247.0000
251	154247.0000
261	154247.0000
271	154247.0000
281	154247.0000
291	154247.0000
301	154247.0000
311	154247.0000
321	154247.0000
331	154247.0000
341	154247.0000
351	154247.0000
361	154247.0000
371	154247.0000
381	154247.0000
391	151415.0000
401	151415.0000
411	151415.0000
421	151415.0000
431	151415.0000
441	151415.0000
451	151415.0000
461	151415.0000
471	151415.0000
481	151415.0000
491	151415.0000
501	151415.0000
511	151415.0000
521	151415.0000
531	151415.0000
541	151415.0000
551	151415.0000
561	151415.0000
571	151415.0000
581	151415.0000
591	151415.0000
601	151415.0000
611	151415.0000
621	151415.0000
631	151415.0000
641	151415.0000
651	151415.0000
661	151415.0000
671	151415.0000
681	151415.0000
691	151415.0000
701	151415.0000
711	151415.0000
721	151415.0000
731	151415.0000
741	151415.0000
751	151415.0000
761	151415.0000
771	151415.0000
781	151415.0000
791	151415.0000
801	151415.0000
811	151415.0000
821	151415.0000
831	151415.0000
841	151415.0000
851	151415.0000
861	151415.0000
871	151415.0000
881	151415.0000
891	151415.0000
901	151415.0000
911	151415.0000
921	151415.0000
931	151415.0000
941	151415.0000
951	151415.0000
961	151415.0000
971	151415.0000
981	151415.0000
991	151415.0000
1001	151415.0000
1011	151415.0000
1021	151415.0000
1031	151415.0000
1041	151415.0000
1051	151415.0000
1061	151415.0000
1071	151415.0000
1081	151415.0000
1091	151415.0000
1101	151415.0000
1111	151415.0000
1121	151415.0000
1131	151415.0000
1141	151415.0000
1151	151415.0000
1161	151415.0000
1171	151415.0000
1181	151415.0000
1191	151415.0000
1201	151415.0000
1211	151415.0000
1221	151415.0000
1231	151415.0000
1241	151415.0000
1251	151415.0000
1261	151415.0000
1271	151415.0000
1281	151415.0000
1291	151415.0000
1301	151415.0000
1311	151415.0000
1321	151415.0000
1331	151415.0000
1341	151415.0000
1351	151415.0000
1361	151415.0000
1371	151415.0000
1381	151415.0000
1391	151415.0000
1401	151415.0000
1411	151415.0000
1421	151415.0000
1431	151415.0000
1441	151415.0000
1451	151415.0000
1461	151415.0000
1471	151415.0000
1481	151415.0000
1491	151415.0000
1501	151415.0000
1511	151415.0000
1521	151415.0000
1531	151415.0000
1541	151415.0000
1551	151415.0000
1561	151415.0000
1571	151415.0000
1581	151415.0000
1591	151415.0000
1601	151415.0000
1611	151415.0000
1621	151415.0000
1631	151415.0000
1641	151415.0000
1651	151415.0000
1661	151415.0000
1671	151415.0000
1681	151415.0000
1691	151415.0000
1701	151415.0000
1711	151415.0000
1721	151415.0000
1731	151415.0000
1741	151415.0000
1751	151415.0000
1761	151415.0000
1771	151415.0000
1781	151415.0000
1791	151415.0000
1801	151415.0000
1811	151415.0000
1821	151415.0000
1831	151415.0000
1841	151415.0000
1851	150471.0000
1861	150471.0000
1871	150471.0000
1881	148833.0000
1891	148833.0000
1901	148833.0000
1911	148833.0000
1921	148833.0000
1931	148833.0000
1941	148833.0000
1951	148833.0000
1961	148833.0000
1971	148833.0000
1981	148833.0000
1991	148833.0000
2001	148833.0000
2011	148833.0000
2021	148833.0000
2031	148833.0000
2041	148833.0000
2051	148833.0000
2061	148833.0000
2071	148833.0000
2081	148833.0000
2091	148833.0000
2101	148833.0000
2111	148833.0000
2121	148833.0000
2131	148833.0000
2141	148833.0000
2151	148833.0000
2161	148833.0000
2171	148833.0000
2181	148833.0000
2191	148833.0000
2201	148833.0000
2211	148833.0000
2221	148833.0000
2231	148833.0000
2241	148833.0000
2251	148833.0000
2261	148833.0000
2271	148833.0000
2281	148833.0000
2291	148833.0000
2301	148833.0000
2311	148833.0000
2321	148833.0000
2331	148833.0000
2341	148833.0000
2351	148833.0000
2361	148833.0000
2371	148833.0000
2381	148833.0000
2391	148833.0000
2401	148833.0000
2411	148833.0000
2421	148833.0000
2431	148833.0000
2441	148833.0000
2451	148833.0000
2461	148833.0000
2471	148833.0000
2481	148833.0000
2491	148833.0000
2501	148833.0000
2511	148833.0000
2521	148833.0000
2531	148833.0000
2541	148833.0000
2551	148833.0000
2561	148833.0000
2571	148833.0000
2581	148833.0000
2591	148833.0000
2601	148833.0000
2611	148833.0000
2621	148833.0000
2631	146695.0000
2641	146695.0000
2651	146695.0000
2661	146695.0000
2671	146695.0000
2681	146695.0000
2691	146695.0000
2701	146695.0000
2711	146695.0000
2721	146695.0000
2731	146695.0000
2741	146695.0000
2751	146695.0000
2761	146695.0000
2771	146695.0000
2781	146695.0000
2791	146695.0000
2801	146695.0000
2811	146695.0000
2821	146695.0000
2831	146695.0000
2841	146695.0000
2851	146695.0000
2861	146695.0000
2871	146695.0000
2881	146695.0000
2891	146695.0000
2901	146695.0000
2911	146695.0000
2921	146695.0000
2931	146695.0000
2941	146695.0000
2951	146695.0000
2961	146695.0000
2971	146695.0000
2981	146695.0000
2991	146695.0000
3001	146695.0000
3011	146695.0000
3021	146695.0000
3031	146695.0000
3041	146695.0000
3051	146695.0000
3061	146695.0000
3071	146695.0000
3081	146695.0000
3091	146695.0000
3101	146695.0000
3111	146695.0000
3121	146695.0000
3131	146695.0000
3141	146695.0000
3151	146695.0000
3161	146695.0000
3171	146695.0000
3181	146695.0000
3191	146695.0000
3201	146695.0000
3211	146695.0000
3221	146695.0000
3231	146695.0000
3241	146695.0000
3251	146695.0000
3261	146695.0000
3271	146695.0000
3281	146695.0000
3291	146695.0000
3301	146695.0000
3311	146695.0000
3321	146695.0000
3331	146695.0000
3341	146695.0000
3351	146695.0000
3361	146695.0000
3371	146695.0000
3381	146695.0000
3391	146695.0000
3401	146695.0000
3411	146695.0000
3421	146695.0000
3431	146695.0000
3441	146695.0000
3451	146695.0000
3461	146695.0000
3471	146695.0000
3481	146695.0000
3491	146695.0000
3501	146695.0000
3511	146695.0000
3521	146695.0000
3531	146695.0000
3541	146695.0000
3551	146695.0000
3561	146695.0000
3571	146695.0000
3581	146695.0000
3591	146695.0000
3601	146695.0000
3611	146695.0000
3621	146695.0000
3631	146695.0000
3641	146695.0000
3651	146695.0000
3661	146695.0000
3671	146695.0000
3681	146695.0000
3691	146695.0000
3701	146695.0000
3711	146695.0000
3721	146695.0000
3731	146695.0000
3741	146695.0000
3751	146695.0000
3761	146695.0000
3771	146695.0000
3781	146695.0000
3791	146695.0000
3801	146695.0000
3811	146695.0000
3821	146695.0000
3831	146695.0000
3841	146695.0000
3851	146695.0000
3861	146695.0000
3871	146695.0000
3881	146695.0000
3891	146695.0000
3901	146695.0000
3911	146695.0000
3921	146695.0000
3931	146695.0000
3941	146695.0000
3951	146695.0000
3961	146695.0000
3971	146695.0000
3981	146695.0000
3991	146695.0000
4001	146695.0000
4011	146695.0000
4021	146695.0000
4031	146695.0000
4041	146695.0000
4051	146695.0000
4061	146695.0000
4071	146695.0000
4081	146695.0000
4091	146695.0000
4101	146695.0000
4111	146695.0000
4121	146695.0000
4131	146695.0000
4141	146695.0000
4151	146695.0000
4161	146695.0000
4171	146695.0000
4181	146695.0000
4191	146695.0000
4201	146695.0000
4211	146695.0000
4221	146695.0000
4231	146695.0000
4241	146695.0000
4251	146695.0000
4261	146695.0000
4271	146695.0000
4281	146695.0000
4291	146695.0000
4301	146695.0000
4311	146695.0000
4321	146695.0000
4331	146695.0000
4341	146695.0000
4351	146695.0000
4361	146695.0000
4371	146695.0000
4381	146695.0000
4391	146695.0000
4401	146695.0000
4411	146695.0000
4421	146695.0000
4431	146695.0000
4441	146695.0000
4451	146695.0000
4461	146695.0000
4471	146695.0000
4481	146695.0000
4491	146695.0000
4501	146695.0000
4511	146695.0000
4521	146695.0000
4531	146695.0000
4541	146695.0000
4551	146695.0000
4561	146695.0000
4571	146695.0000
4581	146695.0000
4591	146695.0000
4601	146695.0000
4611	146695.0000
4621	146695.0000
4631	146695.0000
4641	146695.0000
4651	146695.0000
4661	146695.0000
4671	146695.0000
4681	146695.0000
4691	146695.0000
4701	146695.0000
4711	146695.0000
4721	146695.0000
4731	146695.0000
4741	146695.0000
4751	146695.0000
4761	146695.0000
4771	146695.0000
4781	146695.0000
4791	146695.0000
4801	146695.0000
4811	146695.0000
4821	146695.0000
4831	146695.0000
4841	146695.0000
4851	146695.0000
4861	146695.0000
4871	146695.0000
4881	146695.0000
4891	146695.0000
4901	146695.0000
4911	146695.0000
4921	146695.0000
4931	146695.0000
4941	146695.0000
4951	146695.0000
4961	146695.0000
4971	146695.0000
4981	146695.0000
4991	146695.0000
5001	146695.0000
5011	146695.0000
5021	146695.0000
5031	146695.0000
5041	146695.0000
5051	146695.0000
5061	146695.0000
5071	146695.0000
5081	146695.0000
5091	146695.0000
5101	146695.0000
5111	146695.0000
5121	146695.0000
5131	146695.0000
5141	146695.0000
5151	146695.0000
5161	146695.0000
5171	146695.0000
5181	146695.0000
5191	146695.0000
5201	146695.0000
5211	146695.0000
5221	146695.0000
5231	146695.0000
5241	146695.0000
5251	146695.0000
5261	146695.0000
5271	146695.0000
5281	146695.0000
5291	146695.0000
5301	146695.0000
5311	146695.0000
5321	146695.0000
5331	146695.0000
5341	146695.0000
5351	146695.0000
5361	146695.0000
5371	146695.0000
5381	146695.0000
5391	146695.0000
5401	146695.0000
5411	146695.0000
5421	146695.0000
5431	146695.0000
5441	146695.0000
5451	146695.0000
5461	146695.0000
5471	146695.0000
5481	146695.0000
5491	146695.0000
5501	146695.0000
5511	146695.0000
5521	146695.0000
5531	146695.0000
5541	146695.0000
5551	146695.0000
5561	146695.0000
5571	146695.0000
5581	146695.0000
5591	146695.0000
5601	146695.0000
5611	146695.0000
5621	146695.0000
5631	146695.0000
5641	146695.0000
5651	146695.0000
5661	146695.0000
5671	146695.0000
5681	146695.0000
5691	146695.0000
5701	146695.0000
5711	146695.0000
5721	146695.0000
5731	146695.0000
5741	146695.0000
5751	146695.0000
5761	146695.0000
5771	146695.0000
5781	146695.0000
5791	146695.0000
5801	146695.0000
5811	146695.0000
5821	146695.0000
5831	146695.0000
5841	146695.0000
5851	146695.0000
5861	146695.0000
5871	146695.0000
5881	146695.0000
5891	146695.0000
5901	146695.0000
5911	146695.0000
5921	146695.0000
5931	146695.0000
5941	146695.0000
5951	146695.0000
5961	146695.0000
5971	146695.0000
5981	146695.0000
5991	146695.0000
6001	146695.0000
6011	146695.0000
6021	146695.0000
6031	146695.0000
6041	146695.0000
6051	146695.0000
6061	146695.0000
6071	146695.0000
6081	146695.0000
6091	146695.0000
6101	146695.0000
6111	146695.0000
6121	146695.0000
6131	146695.0000
6141	146695.0000
6151	146695.0000
6161	146695.0000
6171	146695.0000
6181	146695.0000
6191	146695.0000
6201	146695.0000
6211	146695.0000
6221	146695.0000
6231	146695.0000
6241	146695.0000
6251	146695.0000
6261	146695.0000
6271	146695.0000
6281	146695.0000
6291	146695.0000
6301	146695.0000
6311	146695.0000
6321	146695.0000
6331	146695.0000
6341	146695.0000
6351	146695.0000
6361	146695.0000
6371	146695.0000
6381	146695.0000
6391	146695.0000
6401	146695.0000
6411	146695.0000
6421	146695.0000
6431	146695.0000
6441	146695.0000
6451	146695.0000
6461	146695.0000
6471	146695.0000
6481	146695.0000
6483	146695.0000

✓ 收敛曲线图已生成: 收敛曲线图.png

【机器负载统计】
  机器 1: 批次数=3, 完工时间=146724.6106
  机器 2: 批次数=2, 完工时间=144177.1046


================================================================================
                         实验结果输出完成
================================================================================
